match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2016-04-10,Kolkata Knight Riders,Eden Gardens,2.1,0,24,0,11.08,4,2,0
7,2016-04-15,Kings XI Punjab,Feroz Shah Kotla,4.0,1,14,1,3.5,17,0,0
11,2016-04-17,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,50,1,12.5,6,0,0
17,2016-04-23,Mumbai Indians,Feroz Shah Kotla,4.0,0,30,1,7.5,10,1,0
23,2016-04-27,Gujarat Lions,Feroz Shah Kotla,4.0,0,48,0,12.0,6,0,0
26,2016-04-30,Kolkata Knight Riders,Feroz Shah Kotla,3.3,0,21,3,6.0,9,1,0
31,2016-05-03,Gujarat Lions,Saurashtra Cricket Association Stadium,4.0,0,27,1,6.75,12,1,0
36,2016-05-07,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",3.0,0,25,1,8.33,5,0,0
47,2016-05-15,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,23,1,5.75,10,1,0
49,2016-05-17,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,3.0,0,19,0,6.33,10,2,0
52,2016-05-20,Sunrisers Hyderabad,Shaheed Veer Narayan Singh International Stadium,4.0,0,26,0,6.5,10,0,0
56,2016-05-22,Royal Challengers Bangalore,Shaheed Veer Narayan Singh International Stadium,4.0,0,30,1,7.5,12,1,0
