match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2019-03-26,Chennai Super Kings,Arun Jaitley Stadium,4.0,0,35,2,8.75,8,1,0
10,2019-03-30,Kolkata Knight Riders,Arun Jaitley Stadium,4.0,0,36,1,9.0,10,1,0
30,2019-04-14,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,3.0,0,13,0,4.33,8,0,0
34,2019-04-18,Mumbai Indians,Arun Jaitley Stadium,3.0,0,18,1,6.0,7,0,0
37,2019-04-20,Kings XI Punjab,Arun Jaitley Stadium,4.0,0,41,0,10.25,2,0,0
40,2019-04-22,Rajasthan Royals,Sawai Mansingh Stadium,3.0,0,28,0,9.33,3,0,0
46,2019-04-28,Royal Challengers Bangalore,Arun Jaitley Stadium,4.0,0,29,2,7.25,8,1,0
50,2019-05-01,Chennai Super Kings,MA Chidambaram Stadium,3.0,0,16,0,5.33,6,0,0
53,2019-05-04,Rajasthan Royals,Arun Jaitley Stadium,4.0,0,17,3,4.25,11,0,0
58,2019-05-08,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,16,1,4.0,10,0,0
59,2019-05-10,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,21,1,5.25,9,0,0
