match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
34,2019-04-18,Mumbai Indians,Arun Jaitley Stadium,6,8,0,0,75.0,not out,10
50,2019-05-01,Chennai Super Kings,MA Chidambaram Stadium,8,11,1,0,72.73,c MS Dhoni b Imran Tahir,10
58,2019-05-08,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,2,0,0,50.0,obstructing the field,9
59,2019-05-10,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,6,3,1,0,200.0,not out,9
