match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2018-04-07,Mumbai Indians,Wankhede Stadium,16,14,1,1,114.29,c E Lewis b HH Pandya,1
5,2018-04-10,Kolkata Knight Riders,MA Chidambaram Stadium,42,19,3,3,221.05,c RK Singh b TK Curran,1
12,2018-04-15,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,11,9,2,0,122.22,c BB Sran b MM Sharma,1
17,2018-04-20,Rajasthan Royals,Maharashtra Cricket Association Stadium,106,57,9,6,185.96,c JC Buttler b B Laughlin,1
20,2018-04-22,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,9,15,0,1,60.0,c DJ Hooda b B Kumar,1
24,2018-04-25,Royal Challengers Bangalore,M.Chinnaswamy Stadium,7,4,0,1,175.0,c Mohammed Siraj b P Negi,1
27,2018-04-28,Mumbai Indians,Maharashtra Cricket Association Stadium,12,11,1,0,109.09,c M Markande b KH Pandya,1
30,2018-04-30,Delhi Daredevils,Maharashtra Cricket Association Stadium,78,40,4,7,195.0,c LE Plunkett b A Mishra,1
33,2018-05-03,Kolkata Knight Riders,Eden Gardens,36,25,4,2,144.0,c Shivam Mavi b SP Narine,1
35,2018-05-05,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,11,14,2,0,78.57,b UT Yadav,1
43,2018-05-11,Rajasthan Royals,Sawai Mansingh Stadium,39,31,2,2,125.81,c JC Buttler b JC Archer,1
46,2018-05-13,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,57,35,5,3,162.86,run out (),1
52,2018-05-18,Delhi Daredevils,Arun Jaitley Stadium,14,23,0,1,60.87,c TA Boult b A Mishra,1
57,2018-05-22,Sunrisers Hyderabad,Wankhede Stadium,0,5,0,0,0.0,c SP Goswami b B Kumar,1
60,2018-05-27,Sunrisers Hyderabad,Wankhede Stadium,117,57,11,8,205.26,not out,1
