innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,Abhishek Sharma,2,1.5
1,Sunrisers Hyderabad,2,TM Head,6,2.6
1,Sunrisers Hyderabad,3,RA Tripathi,21,5.2
1,Sunrisers Hyderabad,4,Nithish Kumar Reddy,47,7.6
1,Sunrisers Hyderabad,5,AK Markram,62,11.2
1,Sunrisers Hyderabad,6,Shahbaz Ahmed,71,12.5
1,Sunrisers Hyderabad,7,Abdul Samad,77,13.4
1,Sunrisers Hyderabad,8,H Klaasen,90,15.1
1,Sunrisers Hyderabad,9,JD Unadkat,113,18.5
1,Sunrisers Hyderabad,10,PJ Cummins,113,19.3
2,Kolkata Knight Riders,1,SP Narine,11,2.2
2,Kolkata Knight Riders,2,Rahmanullah Gurbaz,102,9.5
