innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,A Ashish Reddy,1.0,0,11,1,11.0,2,0,0
1,Sunrisers Hyderabad,B Kumar,3.5,0,30,2,7.83,11,1,0
1,Sunrisers Hyderabad,KV Sharma,4.0,0,20,1,5.0,7,0,0
1,Sunrisers Hyderabad,P Kumar,4.0,0,34,1,8.5,11,0,0
1,Sunrisers Hyderabad,RS Bopara,3.0,0,31,2,10.33,5,1,0
1,Sunrisers Hyderabad,TA Boult,4.0,0,36,3,9.0,15,5,0
2,Royal Challengers Bangalore,AN Ahmed,4.0,0,41,0,10.25,11,1,2
2,Royal Challengers Bangalore,DJG Sammy,2.0,0,18,0,9.0,1,0,0
2,Royal Challengers Bangalore,HV Patel,2.0,0,23,0,11.5,3,1,0
2,Royal Challengers Bangalore,SA Abbott,2.0,0,21,0,10.5,3,2,0
2,Royal Challengers Bangalore,VR Aaron,3.2,0,36,0,10.8,7,1,0
2,Royal Challengers Bangalore,YS Chahal,4.0,0,28,2,7.0,4,0,0
