match_number,date,opponent,catches,stumpings,run_outs
24,2009-05-01,Royal Challengers Bangalore,1,0,0
30,2009-05-05,Rajasthan Royals,1,0,0
36,2009-05-09,Deccan Chargers,0,0,1
54,2009-05-20,Chennai Super Kings,0,0,1
