match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2022-03-28,Lucknow Super Giants,"Wankhede Stadium, Mumbai",0,3,0,0,0.0,c DJ Hooda b PVD Chameera,1
10,2022-04-02,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",84,46,6,4,182.61,c AR Patel b KK Ahmed,2
16,2022-04-08,Punjab Kings,"Brabourne Stadium, Mumbai",96,59,11,1,162.71,c MA Agarwal b K Rabada,2
21,2022-04-11,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",7,9,1,0,77.78,c RA Tripathi b B Kumar,2
24,2022-04-14,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",13,14,2,0,92.86,c SO Hetmyer b R Parag,2
29,2022-04-17,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",0,1,0,0,0.0,c RV Uthappa b Mukesh Choudhary,2
35,2022-04-23,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",7,5,1,0,140.0,c SW Billings b TG Southee,2
40,2022-04-27,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",22,24,1,1,91.67,b Umran Malik,2
43,2022-04-30,Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",31,28,3,1,110.71,lbw b Shahbaz Ahmed,2
48,2022-05-03,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",9,6,2,0,150.0,run out (R Dhawan),2
51,2022-05-06,Mumbai Indians,"Brabourne Stadium, Mumbai",52,36,6,2,144.44,c KA Pollard b M Ashwin,2
57,2022-05-10,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",63,49,7,0,128.57,not out,2
62,2022-05-15,Chennai Super Kings,"Wankhede Stadium, Mumbai",18,17,3,0,105.88,lbw b M Pathirana,2
67,2022-05-19,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",1,4,0,0,25.0,c GJ Maxwell b JR Hazlewood,2
71,2022-05-24,Rajasthan Royals,"Eden Gardens, Kolkata",35,21,5,1,166.67,"run out (D Padikkal, SO Hetmyer)",2
74,2022-05-29,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",45,43,3,1,104.65,not out,2
