match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2014-04-18,Rajasthan Royals,Sheikh Zayed Stadium,38,34,3,1,111.76,c KW Richardson b R Bhatia,2
9,2014-04-22,Kings XI Punjab,Sharjah Cricket Stadium,1,3,0,0,33.33,c WP Saha b MG Johnson,2
12,2014-04-25,Delhi Daredevils,Dubai International Cricket Stadium,33,22,5,1,150.0,c KP Pietersen b S Nadeem,1
17,2014-04-27,Chennai Super Kings,Sharjah Cricket Stadium,7,9,1,0,77.78,c M Manhas b BW Hilfenhaus,2
20,2014-04-30,Mumbai Indians,Dubai International Cricket Stadium,6,6,1,0,100.0,c Harbhajan Singh b Z Khan,2
24,2014-05-04,Royal Challengers Bangalore,M Chinnaswamy Stadium,37,36,4,0,102.78,c AB de Villiers b VR Aaron,2
30,2014-05-08,Rajasthan Royals,"Sardar Patel Stadium, Motera",33,20,7,0,165.0,b SR Watson,1
32,2014-05-10,Delhi Daredevils,Feroz Shah Kotla,4,8,1,0,50.0,c JP Duminy b S Kaul,2
36,2014-05-12,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",11,11,2,0,100.0,b SL Malinga,2
39,2014-05-14,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",45,37,5,2,121.62,c Shivam Sharma b R Dhawan,2
43,2014-05-18,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",19,14,4,0,135.71,c G Gambhir b SP Narine,2
46,2014-05-20,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",50,39,7,1,128.21,"run out (Yuvraj Singh, PA Patel)",1
50,2014-05-22,Chennai Super Kings,JSCA International Stadium Complex,64,49,4,2,130.61,not out,2
54,2014-05-24,Kolkata Knight Riders,Eden Gardens,29,31,5,0,93.55,"run out (MK Pandey, RV Uthappa)",2
