innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,YBK Jaiswal,13,3.4
1,Rajasthan Royals,2,D Padikkal,48,6.6
1,Rajasthan Royals,3,SV Samson,130,15.2
1,Rajasthan Royals,4,SO Hetmyer,183,19.2
1,Rajasthan Royals,5,JC Buttler,184,19.5
1,Rajasthan Royals,6,R Ashwin,185,19.6
1,Rajasthan Royals,7,Navdeep Saini,188,20.3
1,Rajasthan Royals,8,R Parag,193,20.6
2,Mumbai Indians,1,RG Sharma,15,2.5
2,Mumbai Indians,2,Anmolpreet Singh,40,4.6
2,Mumbai Indians,3,Ishan Kishan,121,13.6
2,Mumbai Indians,4,Tilak Varma,135,15.2
2,Mumbai Indians,5,TH David,136,16.1
2,Mumbai Indians,6,DR Sams,136,16.2
2,Mumbai Indians,7,M Ashwin,165,19.5
2,Mumbai Indians,8,KA Pollard,170,20.6
