match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2013-04-03,Kolkata Knight Riders,Eden Gardens,21,19,4,0,110.53,c JH Kallis b SP Narine,2
4,2013-04-06,Rajasthan Royals,Feroz Shah Kotla,77,56,9,1,137.5,run out (BJ Hodge),1
10,2013-04-09,Mumbai Indians,Wankhede Stadium,61,37,5,4,164.86,c AT Rayudu b MG Johnson,2
14,2013-04-12,Sunrisers Hyderabad,Feroz Shah Kotla,0,4,0,0,0.0,c Anand Rajan b DW Steyn,1
21,2013-04-16,Royal Challengers Bangalore,M Chinnaswamy Stadium,15,13,3,0,115.38,c & b R Vinay Kumar,1
24,2013-04-18,Chennai Super Kings,Feroz Shah Kotla,1,4,0,0,25.0,b MM Sharma,1
28,2013-04-21,Mumbai Indians,Feroz Shah Kotla,7,5,1,0,140.0,not out,3
32,2013-04-23,Kings XI Punjab,Feroz Shah Kotla,40,36,4,1,111.11,b P Kumar,4
39,2013-04-28,Pune Warriors,Shaheed Veer Narayan Singh International Stadium,51,25,4,4,204.0,not out,4
44,2013-05-01,Kolkata Knight Riders,Shaheed Veer Narayan Singh International Stadium,66,42,6,3,157.14,not out,4
48,2013-05-04,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",8,15,0,0,53.33,st PA Patel b A Mishra,4
52,2013-05-07,Rajasthan Royals,Sawai Mansingh Stadium,13,18,2,0,72.22,c Sachin Baby b STR Binny,4
57,2013-05-10,Royal Challengers Bangalore,Feroz Shah Kotla,4,6,1,0,66.67,b MC Henriques,4
64,2013-05-14,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",44,37,2,1,118.92,c M Vijay b JA Morkel,4
67,2013-05-16,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,0,1,0,0,0.0,c SE Marsh b Sandeep Sharma,4
71,2013-05-19,Pune Warriors,Subrata Roy Sahara Stadium,2,5,0,0,40.0,c RV Uthappa b WD Parnell,2
