innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,D Wiese,2.0,0,17,1,8.5,4,0,0
1,Royal Challengers Bangalore,HV Patel,2.0,0,12,2,6.0,4,0,0
1,Royal Challengers Bangalore,MA Starc,2.0,0,20,1,10.0,1,1,0
1,Royal Challengers Bangalore,S Aravind,2.0,0,31,0,15.5,2,1,0
1,Royal Challengers Bangalore,YS Chahal,2.0,0,25,2,12.5,2,1,0
2,Kings XI Punjab,AR Patel,2.0,0,11,2,5.5,2,0,0
2,Kings XI Punjab,Anureet Singh,2.0,0,21,2,10.5,4,0,1
2,Kings XI Punjab,BE Hendricks,2.0,0,9,1,4.5,4,0,0
2,Kings XI Punjab,R Dhawan,2.0,0,18,0,9.0,0,0,0
2,Kings XI Punjab,Sandeep Sharma,2.0,0,20,1,10.0,5,2,0
