innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bengaluru,1,JG Bethell,55,33,V Kohli,42,26,97,59
1,Royal Challengers Bengaluru,2,D Padikkal,3,5,V Kohli,20,7,24,12
1,Royal Challengers Bengaluru,3,RM Patidar,9,10,D Padikkal,14,10,23,20
1,Royal Challengers Bengaluru,4,JM Sharma,7,8,RM Patidar,1,2,10,10
1,Royal Challengers Bengaluru,5,TH David,1,2,RM Patidar,1,3,3,5
1,Royal Challengers Bengaluru,6,R Shepherd,53,14,TH David,1,1,56,14
2,Chennai Super Kings,1,A Mhatre,37,16,SK Rasheed,14,11,51,27
2,Chennai Super Kings,2,SM Curran,5,5,A Mhatre,2,2,7,7
2,Chennai Super Kings,3,RA Jadeja,59,34,A Mhatre,55,30,114,64
2,Chennai Super Kings,4,D Brevis,0,1,RA Jadeja,0,0,0,1
2,Chennai Super Kings,5,MS Dhoni,12,8,RA Jadeja,17,10,29,18
2,Chennai Super Kings,6,S Dube,8,3,RA Jadeja,1,1,10,3
