innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bengaluru,1,JG Bethell,97,10.5
1,Royal Challengers Bengaluru,2,V Kohli,121,12.5
1,Royal Challengers Bengaluru,3,D Padikkal,144,16.1
1,Royal Challengers Bengaluru,4,JM Sharma,154,17.5
1,Royal Challengers Bengaluru,5,RM Patidar,157,18.4
2,Chennai Super Kings,1,SK Rasheed,51,5.3
2,Chennai Super Kings,2,SM Curran,58,6.4
2,Chennai Super Kings,3,A Mhatre,172,17.2
2,Chennai Super Kings,4,D Brevis,172,17.3
2,Chennai Super Kings,5,MS Dhoni,201,20.3
