innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,9,4,Delhi Capitals,R Parag,AR Patel,K Kelkar,wicket,struck down,False
1,15,5,Rajasthan Royals,Ravi Singh,MA Starc,K Kelkar,wicket,struck down,False
1,20,4,Rajasthan Royals,Dhruv Jurel,L Ngidi,Amit Rana,wicket,struck down,False
2,17,1,Rajasthan Royals,AR Patel,JC Archer,Amit Rana,wicket,struck down,False
