match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
16,2014-04-27,Mumbai Indians,Sharjah Cricket Stadium,14,10,2,0,140.0,not out,6
23,2014-05-03,Rajasthan Royals,Feroz Shah Kotla,28,14,2,2,200.0,not out,6
26,2014-05-05,Chennai Super Kings,Feroz Shah Kotla,29,18,2,2,161.11,not out,7
28,2014-05-07,Kolkata Knight Riders,Feroz Shah Kotla,26,15,3,1,173.33,not out,7
32,2014-05-10,Sunrisers Hyderabad,Feroz Shah Kotla,5,11,0,0,45.45,c IK Pathan b DW Steyn,7
38,2014-05-13,Royal Challengers Bangalore,M Chinnaswamy Stadium,37,20,3,2,185.0,run out (PA Patel),7
41,2014-05-15,Rajasthan Royals,"Sardar Patel Stadium, Motera",3,3,0,0,100.0,run out (BCJ Cutting),7
45,2014-05-19,Kings XI Punjab,Feroz Shah Kotla,0,1,0,0,0.0,c GJ Maxwell b Sandeep Sharma,5
51,2014-05-23,Mumbai Indians,Wankhede Stadium,7,5,1,0,140.0,not out,6
55,2014-05-25,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,4,0,0,0.0,c M Vohra b P Awana,4
