innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,D Padikkal,67,8.4
1,Royal Challengers Bangalore,2,AJ Finch,94,13.2
2,Kolkata Knight Riders,1,T Banton,23,4.6
2,Kolkata Knight Riders,2,N Rana,51,8.6
2,Kolkata Knight Riders,3,Shubman Gill,55,10.3
2,Kolkata Knight Riders,4,KD Karthik,62,11.3
2,Kolkata Knight Riders,5,EJG Morgan,64,12.1
2,Kolkata Knight Riders,6,AD Russell,85,14.5
2,Kolkata Knight Riders,7,PJ Cummins,89,15.5
2,Kolkata Knight Riders,8,RA Tripathi,99,17.6
2,Kolkata Knight Riders,9,KL Nagarkoti,108,19.6
