innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,CH Gayle,127,48,TM Dilshan,33,36,167,82
1,Royal Challengers Bangalore,2,V Kohli,11,9,CH Gayle,28,7,40,16
1,Royal Challengers Bangalore,3,CH Gayle,12,7,AB de Villiers,31,8,44,15
1,Royal Challengers Bangalore,4,CH Gayle,7,3,SS Tiwary,2,2,11,5
1,Royal Challengers Bangalore,5,CH Gayle,1,1,R Rampaul,0,1,1,2
1,Royal Challengers Bangalore,6,CH Gayle,1,1,R Rampaul,0,1,1,2
2,Pune Warriors,1,RV Uthappa,0,2,AJ Finch,0,0,0,2
2,Pune Warriors,2,AJ Finch,18,15,Yuvraj Singh,10,9,28,24
2,Pune Warriors,3,LJ Wright,7,3,Yuvraj Singh,2,3,10,6
2,Pune Warriors,4,Yuvraj Singh,4,2,SPD Smith,0,0,4,2
2,Pune Warriors,5,SPD Smith,41,31,MR Marsh,15,16,58,47
2,Pune Warriors,6,MR Marsh,9,7,M Manhas,9,10,19,17
2,Pune Warriors,7,B Kumar,6,12,M Manhas,2,3,8,15
2,Pune Warriors,8,AG Murtaza,5,4,M Manhas,0,0,5,4
2,Pune Warriors,9,IC Pandey,0,2,M Manhas,0,0,0,2
2,Pune Warriors,10,AB Dinda,1,1,M Manhas,0,0,1,1
