innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,CH Gayle,175,66,13,17,265.15,not out,1
1,Royal Challengers Bangalore,TM Dilshan,33,36,5,0,91.67,c AG Murtaza b LJ Wright,2
1,Royal Challengers Bangalore,V Kohli,11,9,0,1,122.22,run out (AB Dinda),3
1,Royal Challengers Bangalore,AB de Villiers,31,8,3,3,387.5,c M Manhas b MR Marsh,4
1,Royal Challengers Bangalore,SS Tiwary,2,2,0,0,100.0,c MR Marsh b AB Dinda,5
1,Royal Challengers Bangalore,R Rampaul,0,1,0,0,0.0,c MR Marsh b AB Dinda,6
2,Pune Warriors,RV Uthappa,0,2,0,0,0.0,c RP Singh b M Kartik,1
2,Pune Warriors,AJ Finch,18,15,4,0,120.0,c M Kartik b R Rampaul,2
2,Pune Warriors,Yuvraj Singh,16,14,2,0,114.29,c V Kohli b JD Unadkat,3
2,Pune Warriors,LJ Wright,7,3,0,1,233.33,c AB de Villiers b JD Unadkat,4
2,Pune Warriors,SPD Smith,41,31,6,0,132.26,c TM Dilshan b R Rampaul,5
2,Pune Warriors,MR Marsh,24,23,0,2,104.35,b R Vinay Kumar,6
2,Pune Warriors,M Manhas,11,13,1,0,84.62,not out,7
2,Pune Warriors,B Kumar,6,12,1,0,50.0,c KB Arun Karthik b RP Singh,8
2,Pune Warriors,AG Murtaza,5,4,1,0,125.0,st KB Arun Karthik b CH Gayle,9
2,Pune Warriors,IC Pandey,0,2,0,0,0.0,b CH Gayle,10
2,Pune Warriors,AB Dinda,1,1,0,0,100.0,not out,11
