match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2020-09-23,Mumbai Indians,Sheikh Zayed Stadium,16,20,1,1,80.0,c Q de Kock b JJ Bumrah,5
8,2020-09-26,Sunrisers Hyderabad,Sheikh Zayed Stadium,42,29,3,2,144.83,not out,5
12,2020-09-30,Rajasthan Royals,Dubai International Cricket Stadium,34,23,1,2,147.83,not out,6
16,2020-10-03,Delhi Capitals,Sharjah Cricket Stadium,44,18,1,5,244.44,c SO Hetmyer b A Nortje,6
21,2020-10-07,Chennai Super Kings,Sheikh Zayed Stadium,7,10,1,0,70.0,c MS Dhoni b SM Curran,5
24,2020-10-10,Kings XI Punjab,Sheikh Zayed Stadium,24,23,2,1,104.35,c GJ Maxwell b Ravi Bishnoi,4
28,2020-10-12,Royal Challengers Bangalore,Sharjah Cricket Stadium,8,12,1,0,66.67,c I Udana b Washington Sundar,4
32,2020-10-16,Mumbai Indians,Sheikh Zayed Stadium,39,29,2,2,134.48,not out,5
35,2020-10-18,Sunrisers Hyderabad,Sheikh Zayed Stadium,34,23,3,1,147.83,c MK Pandey b Basil Thampi,5
39,2020-10-21,Royal Challengers Bangalore,Sheikh Zayed Stadium,30,34,3,1,88.24,c Gurkeerat Singh b Washington Sundar,6
42,2020-10-24,Delhi Capitals,Sheikh Zayed Stadium,17,9,2,1,188.89,c K Rabada b MP Stoinis,6
46,2020-10-26,Kings XI Punjab,Sharjah Cricket Stadium,40,25,5,2,160.0,c M Ashwin b Ravi Bishnoi,5
49,2020-10-29,Chennai Super Kings,Dubai International Cricket Stadium,15,12,2,0,125.0,c RD Gaikwad b L Ngidi,5
54,2020-11-01,Rajasthan Royals,Dubai International Cricket Stadium,68,35,5,6,194.29,not out,5
