innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,B Kumar,3.0,0,22,1,7.33,9,0,0
1,Sunrisers Hyderabad,B Stanlake,4.0,0,38,0,9.5,12,2,0
1,Sunrisers Hyderabad,DJ Hooda,1.0,0,8,0,8.0,1,0,0
1,Sunrisers Hyderabad,Rashid Khan,4.0,0,49,1,12.25,5,0,0
1,Sunrisers Hyderabad,S Kaul,4.0,0,33,0,8.25,7,1,0
1,Sunrisers Hyderabad,Shakib Al Hasan,4.0,0,32,0,8.0,5,1,0
2,Chennai Super Kings,DJ Bravo,3.0,0,37,1,12.33,5,0,0
2,Chennai Super Kings,DL Chahar,4.0,1,15,3,3.75,17,0,0
2,Chennai Super Kings,KV Sharma,3.0,0,30,1,10.0,5,0,0
2,Chennai Super Kings,RA Jadeja,4.0,0,28,0,7.0,6,1,0
2,Chennai Super Kings,SN Thakur,4.0,0,45,1,11.25,9,1,0
2,Chennai Super Kings,SR Watson,2.0,0,23,0,11.5,2,0,0
