match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2008-04-19,Rajasthan Royals,Feroz Shah Kotla,4.0,1,21,1,5.25,16,1,0
7,2008-04-22,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,22,0,5.5,15,0,0
13,2008-04-27,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,29,1,7.25,10,0,0
17,2008-04-30,Royal Challengers Bangalore,Feroz Shah Kotla,4.0,0,29,4,7.25,10,0,0
20,2008-05-02,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,21,1,5.25,11,0,0
23,2008-05-04,Mumbai Indians,Dr DY Patil Sports Academy,4.0,0,26,0,6.5,10,0,0
28,2008-05-08,Chennai Super Kings,Feroz Shah Kotla,4.0,0,23,0,5.75,8,0,0
33,2008-05-11,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,12,0,3.0,16,1,0
35,2008-05-13,Kolkata Knight Riders,Eden Gardens,4.0,0,22,0,5.5,8,0,0
37,2008-05-15,Deccan Chargers,Feroz Shah Kotla,4.0,0,42,2,10.5,9,0,0
40,2008-05-17,Kings XI Punjab,Feroz Shah Kotla,2.0,0,18,1,9.0,4,0,0
43,2008-05-19,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,15,2,3.75,16,1,0
50,2008-05-24,Mumbai Indians,Feroz Shah Kotla,4.0,0,39,0,9.75,8,0,1
57,2008-05-30,Rajasthan Royals,Wankhede Stadium,4.0,0,38,0,9.5,12,1,0
