innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,J Fraser-McGurk,50,20,Abishek Porel,10,6,60,26
1,Delhi Capitals,2,SD Hope,1,1,Abishek Porel,7,4,8,5
1,Delhi Capitals,3,Abishek Porel,26,15,AR Patel,15,10,42,25
1,Delhi Capitals,4,RR Pant,12,9,Abishek Porel,22,11,34,20
1,Delhi Capitals,5,T Stubbs,3,3,RR Pant,3,4,6,7
1,Delhi Capitals,6,Gulbadin Naib,19,15,T Stubbs,26,14,45,29
1,Delhi Capitals,7,Rasikh Salam,8,2,T Stubbs,12,3,20,5
1,Delhi Capitals,8,Kuldeep Yadav,5,2,Rasikh Salam,1,1,6,3
1,Delhi Capitals,9,Kuldeep Yadav,5,2,Rasikh Salam,1,1,6,3
2,Rajasthan Royals,1,YBK Jaiswal,4,2,JC Buttler,0,0,4,2
2,Rajasthan Royals,2,SV Samson,41,16,JC Buttler,19,17,63,33
2,Rajasthan Royals,3,R Parag,27,22,SV Samson,8,9,36,31
2,Rajasthan Royals,4,SV Samson,37,21,SB Dubey,15,8,59,28
2,Rajasthan Royals,5,R Powell,4,2,SB Dubey,10,4,18,6
2,Rajasthan Royals,6,D Ferreira,1,3,R Powell,0,0,1,3
2,Rajasthan Royals,7,R Ashwin,2,3,R Powell,2,2,4,5
2,Rajasthan Royals,8,R Powell,7,6,TA Boult,2,2,9,8
2,Rajasthan Royals,9,Avesh Khan,7,3,TA Boult,0,1,7,4
