innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,TM Head,0,4,Abhishek Sharma,0,4,2,8
1,Sunrisers Hyderabad,2,Ishan Kishan,1,4,Abhishek Sharma,6,1,7,5
1,Sunrisers Hyderabad,3,Nithish Kumar Reddy,2,5,Abhishek Sharma,2,3,4,8
1,Sunrisers Hyderabad,4,H Klaasen,0,3,Nithish Kumar Reddy,0,1,0,4
1,Sunrisers Hyderabad,5,Aniket Verma,12,14,H Klaasen,10,12,22,26
1,Sunrisers Hyderabad,6,A Manohar,36,34,H Klaasen,61,29,99,63
1,Sunrisers Hyderabad,7,A Manohar,7,3,PJ Cummins,1,1,8,4
1,Sunrisers Hyderabad,8,HV Patel,1,1,PJ Cummins,0,1,1,2
1,Sunrisers Hyderabad,9,HV Patel,1,1,PJ Cummins,0,1,1,2
2,Mumbai Indians,1,RD Rickelton,11,8,RG Sharma,2,2,13,10
2,Mumbai Indians,2,WG Jacks,22,19,RG Sharma,42,27,64,46
2,Mumbai Indians,3,SA Yadav,26,15,RG Sharma,26,17,53,32
2,Mumbai Indians,4,Tilak Varma,2,2,SA Yadav,14,4,16,6
