match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2023-04-01,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",18,7,1,2,257.14,c SN Khan b C Sakariya,7
6,2023-04-03,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",23,18,0,0,127.78,c MS Dhoni b TU Deshpande,7
15,2023-04-10,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",30,24,4,0,125.0,hit wicket b WD Parnell,7
21,2023-04-15,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",5,6,0,0,83.33,not out,7
26,2023-04-19,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",1,4,0,0,25.0,b TA Boult,3
30,2023-04-22,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",8,6,0,0,133.33,"run out (V Shankar, MM Sharma)",5
38,2023-04-28,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",43,24,3,3,179.17,c RD Chahar b LS Livingstone,3
43,2023-05-01,Royal Challengers Bangalore,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4,11,0,0,36.36,c V Kohli b JR Hazlewood,2
45,2023-05-03,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",59,33,2,4,178.79,not out,7
51,2023-05-07,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",21,11,1,2,190.91,c Noor Ahmad b MM Sharma,6
68,2023-05-20,Kolkata Knight Riders,"Eden Gardens, Kolkata",25,21,2,1,119.05,c SN Thakur b SP Narine,6
72,2023-05-24,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",1,7,0,0,14.29,b Akash Madhwal,5
