match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2016-04-12,Royal Challengers Bangalore,M Chinnaswamy Stadium,19,23,2,0,82.61,c Parvez Rasool b AF Milne,3
8,2016-04-16,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",6,9,1,0,66.67,lbw b UT Yadav,3
12,2016-04-18,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",20,22,1,1,90.91,c PA Patel b TG Southee,3
18,2016-04-23,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",5,4,1,0,125.0,not out,6
22,2016-04-26,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",1,4,0,0,25.0,c MS Dhoni b MR Marsh,6
27,2016-04-30,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",31,14,1,3,221.43,not out,4
34,2016-05-06,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",14,16,2,0,87.5,c KD Karthik b DJ Bravo,4
37,2016-05-08,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,2,0,0,50.0,not out,5
40,2016-05-10,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,10,8,1,0,125.0,c R Bhatia b A Zampa,5
42,2016-05-12,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",0,1,0,0,0.0,lbw b Mohammed Shami,5
52,2016-05-20,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,18,13,2,0,138.46,c P Negi b JP Duminy,5
55,2016-05-22,Kolkata Knight Riders,Eden Gardens,11,10,1,0,110.0,b SP Narine,7
58,2016-05-25,Kolkata Knight Riders,Feroz Shah Kotla,31,21,1,2,147.62,c & b Kuldeep Yadav,3
59,2016-05-27,Gujarat Lions,Feroz Shah Kotla,11,6,2,0,183.33,c ER Dwivedi b DR Smith,3
60,2016-05-29,Royal Challengers Bangalore,M Chinnaswamy Stadium,4,5,0,0,80.0,c YS Chahal b CJ Jordan,3
