innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,SR Tendulkar,34,6.6
1,Mumbai Indians,2,AT Rayudu,103,13.5
1,Mumbai Indians,3,KA Pollard,138,16.1
1,Mumbai Indians,4,R McLaren,142,17.1
2,Royal Challengers Bangalore,1,MK Pandey,30,5.5
2,Royal Challengers Bangalore,2,JH Kallis,31,6.4
2,Royal Challengers Bangalore,3,R Dravid,58,9.6
2,Royal Challengers Bangalore,4,KP Pietersen,72,11.4
2,Royal Challengers Bangalore,5,RV Uthappa,74,12.1
2,Royal Challengers Bangalore,6,LRPL Taylor,97,15.4
2,Royal Challengers Bangalore,7,DW Steyn,107,16.5
2,Royal Challengers Bangalore,8,V Kohli,123,19.2
2,Royal Challengers Bangalore,9,Pankaj Singh,127,19.6
