match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2024-03-24,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",3.0,0,31,1,10.33,4,1,0
8,2024-03-27,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,0,34,1,17.0,1,0,0
14,2024-04-01,Rajasthan Royals,"Wankhede Stadium, Mumbai",3.0,0,18,0,6.0,6,0,0
20,2024-04-07,Delhi Capitals,"Wankhede Stadium, Mumbai",2.0,0,32,0,16.0,2,0,0
38,2024-04-22,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,33,1,8.25,8,0,0
43,2024-04-27,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,36,1,9.0,7,2,0
48,2024-04-30,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.0,0,23,0,7.67,5,0,0
51,2024-05-03,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",3.0,0,15,1,5.0,8,0,0
55,2024-05-06,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",4.0,0,33,3,8.25,7,2,0
60,2024-05-11,Kolkata Knight Riders,"Eden Gardens, Kolkata",3.0,0,28,2,9.33,7,0,0
67,2024-05-17,Lucknow Super Giants,"Wankhede Stadium, Mumbai",4.0,0,29,3,7.25,10,0,0
