innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,V Kohli,38,24,F du Plessis,28,19,67,43
1,Royal Challengers Bangalore,2,GJ Maxwell,11,5,V Kohli,2,2,13,7
1,Royal Challengers Bangalore,3,MK Lomror,1,3,V Kohli,2,2,5,5
1,Royal Challengers Bangalore,4,MG Bracewell,26,16,V Kohli,18,13,47,29
1,Royal Challengers Bangalore,5,V Kohli,1,1,KD Karthik,0,1,1,2
1,Royal Challengers Bangalore,6,Anuj Rawat,23,15,V Kohli,40,19,64,34
2,Gujarat Titans,1,WP Saha,12,14,Shubman Gill,8,4,25,18
2,Gujarat Titans,2,Shubman Gill,63,36,V Shankar,53,35,123,71
2,Gujarat Titans,3,MD Shanaka,0,3,Shubman Gill,1,1,2,4
2,Gujarat Titans,4,DA Miller,6,7,Shubman Gill,13,6,21,13
2,Gujarat Titans,5,R Tewatia,4,5,Shubman Gill,19,5,27,9
