innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,A Mishra,4.0,0,28,1,7.0,9,0,0
1,Delhi Daredevils,A Nehra,4.0,0,32,2,8.0,9,0,0
1,Delhi Daredevils,DP Nannes,4.0,0,22,0,5.5,11,0,0
1,Delhi Daredevils,PD Collingwood,3.0,0,23,1,7.67,4,0,0
1,Delhi Daredevils,TM Dilshan,1.0,0,14,0,14.0,2,0,0
1,Delhi Daredevils,UT Yadav,4.0,0,24,2,6.0,12,1,0
2,Deccan Chargers,A Symonds,2.0,0,8,0,4.0,5,0,0
2,Deccan Chargers,Harmeet Singh,4.0,0,41,2,10.25,8,1,0
2,Deccan Chargers,MR Marsh,2.0,0,19,1,9.5,5,0,1
2,Deccan Chargers,PP Ojha,4.0,0,16,2,4.0,11,0,0
2,Deccan Chargers,R Sharma,4.0,0,29,0,7.25,8,1,0
2,Deccan Chargers,WPUJC Vaas,4.0,0,19,1,4.75,9,0,0
