match_number,date,opponent,catches,stumpings,run_outs
9,2013-04-09,Royal Challengers Bangalore,1,0,0
14,2013-04-12,Delhi Daredevils,1,0,0
17,2013-04-14,Kolkata Knight Riders,1,0,0
36,2013-04-27,Rajasthan Royals,1,0,0
48,2013-05-04,Delhi Daredevils,0,0,1
