innings,team,wicket_number,player_out,score,over
1,Deccan Chargers,1,PA Patel,37,6.3
1,Deccan Chargers,2,IR Jaggi,41,8.2
1,Deccan Chargers,3,CL White,44,9.1
1,Deccan Chargers,4,S Dhawan,59,12.1
1,Deccan Chargers,5,DT Christian,64,13.1
1,Deccan Chargers,6,B Chipli,66,13.6
1,Deccan Chargers,7,A Ashish Reddy,82,16.2
1,Deccan Chargers,8,A Mishra,90,17.6
1,Deccan Chargers,9,DW Steyn,100,19.3
1,Deccan Chargers,10,V Pratap Singh,100,19.4
2,Mumbai Indians,1,RE Levi,0,1.1
2,Mumbai Indians,2,SR Tendulkar,31,6.5
2,Mumbai Indians,3,KD Karthik,45,9.3
2,Mumbai Indians,4,RG Sharma,75,14.6
2,Mumbai Indians,5,JEC Franklin,81,17.1
