match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2008-04-19,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",1.0,0,19,0,19.0,1,0,0
6,2008-04-21,Rajasthan Royals,Sawai Mansingh Stadium,2.0,0,27,0,13.5,4,0,0
10,2008-04-25,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",4.0,0,16,2,4.0,15,1,0
13,2008-04-27,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",4.0,0,29,0,7.25,12,1,0
19,2008-05-01,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,28,3,7.0,8,0,0
22,2008-05-03,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",1.0,0,16,0,16.0,2,0,0
25,2008-05-05,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,25,3,6.25,12,1,0
31,2008-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,36,1,12.0,5,1,0
34,2008-05-12,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",4.0,0,33,2,8.25,6,1,0
40,2008-05-17,Delhi Daredevils,Feroz Shah Kotla,1.0,0,13,0,13.0,1,0,0
45,2008-05-21,Mumbai Indians,Wankhede Stadium,4.0,0,22,1,5.5,11,0,0
48,2008-05-23,Deccan Chargers,"Punjab Cricket Association Stadium, Mohali",4.0,0,31,0,7.75,12,0,0
52,2008-05-25,Kolkata Knight Riders,Eden Gardens,4.0,0,36,2,9.0,8,0,0
56,2008-05-28,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",4.0,0,35,3,8.75,7,0,0
58,2008-05-31,Chennai Super Kings,Wankhede Stadium,2.5,0,23,0,8.12,6,0,0
