match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2012-04-05,Delhi Daredevils,Eden Gardens,0,1,0,0,0.0,b M Morkel,4
7,2012-04-08,Rajasthan Royals,Sawai Mansingh Stadium,59,49,7,0,120.41,b J Botha,4
10,2012-04-10,Royal Challengers Bangalore,M Chinnaswamy Stadium,2,5,0,0,40.0,c MA Agarwal b Z Khan,5
15,2012-04-13,Rajasthan Royals,Eden Gardens,24,18,1,1,133.33,st SP Goswami b GB Hogg,4
17,2012-04-15,Kings XI Punjab,Eden Gardens,20,27,1,0,74.07,lbw b BA Bhatt,4
29,2012-04-22,Deccan Chargers,Barabati Stadium,30,28,2,0,107.14,not out,6
38,2012-04-28,Royal Challengers Bangalore,Eden Gardens,1,1,0,0,100.0,not out,5
41,2012-04-30,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",13,13,1,0,100.0,c VY Mahesh b JA Morkel,4
47,2012-05-05,Pune Warriors,Eden Gardens,6,4,0,0,150.0,not out,7
51,2012-05-07,Delhi Daredevils,Feroz Shah Kotla,8,6,0,0,133.33,c IK Pathan b M Morkel,4
58,2012-05-12,Mumbai Indians,Eden Gardens,27,25,4,0,108.0,lbw b KA Pollard,4
63,2012-05-14,Chennai Super Kings,Eden Gardens,12,14,1,0,85.71,c DJ Bravo b RA Jadeja,4
65,2012-05-16,Mumbai Indians,Wankhede Stadium,41,43,2,2,95.35,c SL Malinga b MM Patel,4
70,2012-05-19,Pune Warriors,Subrata Roy Sahara Stadium,8,9,0,0,88.89,not out,5
76,2012-05-27,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",9,3,2,0,300.0,not out,7
