match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2024-03-23,Kolkata Knight Riders,"Eden Gardens, Kolkata",15,11,1,1,136.36,c VR Iyer b AD Russell,6
12,2024-03-31,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",29,14,3,1,207.14,"run out (WP Saha, Noor Ahmad)",7
23,2024-04-09,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",25,12,5,0,208.33,c HV Patel b Arshdeep Singh,7
30,2024-04-15,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",37,10,4,3,370.0,not out,5
35,2024-04-20,Delhi Capitals,"Arun Jaitley Stadium, Delhi",13,8,1,1,162.5,c A Nortje b Mukesh Kumar,7
41,2024-04-25,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",10,6,0,1,166.67,c & b KV Sharma,7
46,2024-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",19,18,1,1,105.56,c Sameer Rizvi b SN Thakur,7
55,2024-05-06,Mumbai Indians,"Wankhede Stadium, Mumbai",3,4,0,0,75.0,lbw b PP Chawla,8
69,2024-05-19,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",11,8,0,1,137.5,not out,7
70,2024-05-21,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",16,12,0,2,133.33,c SS Iyer b Harshit Rana,7
72,2024-05-24,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",0,1,0,0,0.0,b Avesh Khan,7
73,2024-05-26,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",4,4,0,0,100.0,c Rahmanullah Gurbaz b AD Russell,8
