match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2014-04-16,Mumbai Indians,Sheikh Zayed Stadium,1,2,0,0,50.0,c RG Sharma b Z Khan,4
6,2014-04-19,Delhi Daredevils,Dubai International Cricket Stadium,55,41,6,1,134.15,c LRPL Taylor b JD Unadkat,4
11,2014-04-24,Royal Challengers Bangalore,Sharjah Cricket Stadium,22,18,0,1,122.22,c MA Starc b VR Aaron,6
15,2014-04-26,Kings XI Punjab,Sheikh Zayed Stadium,19,27,2,0,70.37,run out (GJ Bailey),5
19,2014-04-29,Rajasthan Royals,Sheikh Zayed Stadium,0,1,0,0,0.0,b JP Faulkner,7
21,2014-05-02,Chennai Super Kings,JSCA International Stadium Complex,47,38,5,1,123.68,c MS Dhoni b RA Jadeja,1
25,2014-05-05,Rajasthan Royals,"Sardar Patel Stadium, Motera",65,52,5,3,125.0,c R Bhatia b SR Watson,1
28,2014-05-07,Delhi Daredevils,Feroz Shah Kotla,47,34,5,1,138.24,lbw b WD Parnell,1
34,2014-05-11,Kings XI Punjab,Barabati Stadium,46,28,8,1,164.29,c AR Patel b P Awana,1
40,2014-05-14,Mumbai Indians,Barabati Stadium,80,52,9,3,153.85,b LMP Simmons,1
43,2014-05-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",40,33,5,1,121.21,"run out (NV Ojha, DJG Sammy)",1
47,2014-05-20,Chennai Super Kings,Eden Gardens,67,39,10,1,171.79,c F du Plessis b RA Jadeja,1
49,2014-05-22,Royal Challengers Bangalore,Eden Gardens,83,51,10,1,162.75,not out,1
54,2014-05-24,Sunrisers Hyderabad,Eden Gardens,41,30,4,2,136.67,c JO Holder b KV Sharma,1
57,2014-05-27,Kings XI Punjab,Eden Gardens,42,30,4,2,140.0,c DA Miller b AR Patel,1
60,2014-06-01,Kings XI Punjab,M Chinnaswamy Stadium,5,3,1,0,166.67,c AR Patel b MG Johnson,1
