innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,JC Archer,2,2.4
1,Rajasthan Royals,2,AM Rahane,101,14.1
1,Rajasthan Royals,3,SV Samson,101,14.2
1,Rajasthan Royals,4,H Klaasen,149,19.6
1,Rajasthan Royals,5,K Gowtham,164,20.6
2,Royal Challengers Bangalore,1,V Kohli,20,3.5
2,Royal Challengers Bangalore,2,PA Patel,75,9.3
2,Royal Challengers Bangalore,3,MM Ali,77,9.6
2,Royal Challengers Bangalore,4,Mandeep Singh,85,11.3
2,Royal Challengers Bangalore,5,C de Grandhomme,96,12.6
2,Royal Challengers Bangalore,6,AB de Villiers,98,13.4
2,Royal Challengers Bangalore,7,SN Khan,108,16.1
2,Royal Challengers Bangalore,8,UT Yadav,108,16.2
2,Royal Challengers Bangalore,9,TG Southee,128,18.6
2,Royal Challengers Bangalore,10,Mohammed Siraj,134,20.2
