innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,14,1,Rajasthan Royals,AM Rahane,UT Yadav,VK Sharma,,struck down,True
1,14,5,Rajasthan Royals,H Klaasen,UT Yadav,VK Sharma,,upheld,False
