innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rising Pune Supergiant,death,44,6,30,8.8,7,12
1,Rising Pune Supergiant,middle,61,2,54,6.78,6,19
1,Rising Pune Supergiant,powerplay,56,0,36,9.33,8,12
2,Royal Challengers Bangalore,death,42,5,30,8.4,5,10
2,Royal Challengers Bangalore,middle,50,2,54,5.56,1,17
2,Royal Challengers Bangalore,powerplay,42,2,36,7.0,6,19
