innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rising Pune Supergiant,AM Rahane,30,25,5,0,120.0,b S Badree,1
1,Rising Pune Supergiant,RA Tripathi,31,23,3,1,134.78,c V Kohli b P Negi,2
1,Rising Pune Supergiant,SPD Smith,27,24,3,0,112.5,b S Aravind,3
1,Rising Pune Supergiant,MS Dhoni,28,25,3,1,112.0,b SR Watson,4
1,Rising Pune Supergiant,BA Stokes,2,3,0,0,66.67,b AF Milne,5
1,Rising Pune Supergiant,DT Christian,1,3,0,0,33.33,c Mandeep Singh b S Aravind,6
1,Rising Pune Supergiant,MK Tiwary,27,11,3,2,245.45,"run out (V Kohli, KM Jadhav)",7
1,Rising Pune Supergiant,SN Thakur,0,1,0,0,0.0,c AB de Villiers b AF Milne,8
1,Rising Pune Supergiant,JD Unadkat,2,5,0,0,40.0,not out,9
2,Royal Challengers Bangalore,V Kohli,28,19,3,1,147.37,c AM Rahane b BA Stokes,1
2,Royal Challengers Bangalore,Mandeep Singh,0,3,0,0,0.0,c MS Dhoni b SN Thakur,2
2,Royal Challengers Bangalore,AB de Villiers,29,30,1,2,96.67,st MS Dhoni b Imran Tahir,3
2,Royal Challengers Bangalore,KM Jadhav,18,22,0,0,81.82,b JD Unadkat,4
2,Royal Challengers Bangalore,SR Watson,14,18,1,0,77.78,b BA Stokes,5
2,Royal Challengers Bangalore,STR Binny,18,8,2,1,225.0,b SN Thakur,6
2,Royal Challengers Bangalore,P Negi,10,7,0,1,142.86,c RA Tripathi b SN Thakur,7
2,Royal Challengers Bangalore,AF Milne,2,3,0,0,66.67,b BA Stokes,8
2,Royal Challengers Bangalore,S Badree,0,1,0,0,0.0,b JD Unadkat,9
2,Royal Challengers Bangalore,S Aravind,6,7,0,0,85.71,not out,10
2,Royal Challengers Bangalore,YS Chahal,1,2,0,0,50.0,not out,11
