innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,Brijesh Sharma,4.0,0,37,2,9.25,3,0,0
1,Rajasthan Royals,JC Archer,3.0,0,33,2,11.0,6,0,0
1,Rajasthan Royals,N Burger,3.0,0,32,0,10.67,6,1,0
1,Rajasthan Royals,RA Jadeja,2.0,0,14,1,7.0,2,0,0
1,Rajasthan Royals,Ravi Bishnoi,4.0,0,32,2,8.0,7,0,0
1,Rajasthan Royals,Sandeep Sharma,4.0,0,47,1,11.75,7,2,0
2,Royal Challengers Bengaluru,Abhinandan Singh,3.0,0,54,0,18.0,2,2,0
2,Royal Challengers Bengaluru,B Kumar,4.0,0,37,0,9.25,9,0,0
2,Royal Challengers Bengaluru,JR Hazlewood,4.0,0,44,2,11.0,7,0,0
2,Royal Challengers Bengaluru,KH Pandya,4.0,0,30,2,7.5,7,0,0
2,Royal Challengers Bengaluru,R Shepherd,2.0,0,18,0,9.0,0,0,0
2,Royal Challengers Bengaluru,TH David,1.0,0,18,0,18.0,1,0,0
