innings,team,wicket_number,player_out,score,over
1,Delhi Daredevils,1,V Sehwag,7,1.6
1,Delhi Daredevils,2,G Gambhir,140,16.1
1,Delhi Daredevils,3,MF Maharoof,166,18.4
1,Delhi Daredevils,4,TM Dilshan,190,20.5
2,Deccan Chargers,1,AC Gilchrist,21,3.1
2,Deccan Chargers,2,Shahid Afridi,71,7.1
2,Deccan Chargers,3,HH Gibbs,75,9.2
2,Deccan Chargers,4,RG Sharma,114,13.4
2,Deccan Chargers,5,SB Styris,154,18.3
2,Deccan Chargers,6,Y Venugopal Rao,171,19.2
2,Deccan Chargers,7,DB Ravi Teja,180,20.1
2,Deccan Chargers,8,PP Ojha,180,20.2
2,Deccan Chargers,9,RP Singh,180,20.3
