innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,G Gambhir,7,4,V Sehwag,0,2,7,6
1,Delhi Daredevils,2,G Gambhir,72,44,S Dhawan,55,41,133,85
1,Delhi Daredevils,3,MF Maharoof,19,11,S Dhawan,5,4,26,15
1,Delhi Daredevils,4,S Dhawan,8,7,TM Dilshan,16,6,24,13
1,Delhi Daredevils,5,MK Tiwary,4,1,S Dhawan,0,0,4,1
2,Deccan Chargers,1,AC Gilchrist,14,9,Shahid Afridi,5,4,21,13
2,Deccan Chargers,2,HH Gibbs,21,14,Shahid Afridi,28,10,50,24
2,Deccan Chargers,3,HH Gibbs,1,8,RG Sharma,3,5,4,13
2,Deccan Chargers,4,SB Styris,7,13,RG Sharma,32,13,39,26
2,Deccan Chargers,5,Y Venugopal Rao,18,14,SB Styris,22,15,40,29
2,Deccan Chargers,6,Y Venugopal Rao,16,4,DB Ravi Teja,1,1,17,5
2,Deccan Chargers,7,DB Ravi Teja,8,4,RP Singh,1,1,9,5
2,Deccan Chargers,8,PP Ojha,0,1,RP Singh,0,0,0,1
2,Deccan Chargers,9,RP Singh,0,1,DP Vijaykumar,0,0,0,1
2,Deccan Chargers,10,PM Sarvesh Kumar,1,2,DP Vijaykumar,1,1,2,3
