innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Daredevils,death,56,3,30,11.2,7,7
1,Delhi Daredevils,middle,90,0,54,10.0,11,9
1,Delhi Daredevils,powerplay,48,1,36,8.0,6,15
2,Deccan Chargers,death,54,5,30,10.8,8,6
2,Deccan Chargers,middle,57,3,54,6.33,5,21
2,Deccan Chargers,powerplay,71,1,36,11.83,11,12
