innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,DP Vijaykumar,4.0,0,24,1,6.0,11,0,0
1,Deccan Chargers,PM Sarvesh Kumar,3.0,0,24,0,8.0,5,1,0
1,Deccan Chargers,PP Ojha,2.0,0,19,2,9.5,3,1,0
1,Deccan Chargers,RP Singh,4.0,0,50,0,12.5,6,1,0
1,Deccan Chargers,SB Styris,4.0,0,33,0,8.25,5,1,0
1,Deccan Chargers,Shahid Afridi,1.0,0,18,0,18.0,0,0,0
1,Deccan Chargers,Y Venugopal Rao,2.0,0,23,0,11.5,1,1,0
2,Delhi Daredevils,A Mishra,4.0,0,17,5,4.25,11,0,0
2,Delhi Daredevils,GD McGrath,4.0,0,42,2,10.5,9,0,0
2,Delhi Daredevils,MF Maharoof,4.0,0,39,2,9.75,6,0,0
2,Delhi Daredevils,Mohammad Asif,4.0,0,51,0,12.75,3,2,0
2,Delhi Daredevils,R Bhatia,4.0,0,32,0,8.0,10,0,0
