innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Titans,WP Saha,54,39,5,1,138.46,c MS Dhoni b DL Chahar,1
1,Gujarat Titans,Shubman Gill,39,20,7,0,195.0,st MS Dhoni b RA Jadeja,2
1,Gujarat Titans,B Sai Sudharsan,96,47,8,6,204.26,lbw b M Pathirana,3
1,Gujarat Titans,HH Pandya,21,12,0,2,175.0,not out,4
1,Gujarat Titans,Rashid Khan,0,2,0,0,0.0,c RD Gaikwad b M Pathirana,5
2,Chennai Super Kings,RD Gaikwad,26,16,3,1,162.5,c Rashid Khan b Noor Ahmad,1
2,Chennai Super Kings,DP Conway,47,25,4,2,188.0,c MM Sharma b Noor Ahmad,2
2,Chennai Super Kings,S Dube,32,21,0,2,152.38,not out,3
2,Chennai Super Kings,AM Rahane,27,13,2,2,207.69,c V Shankar b MM Sharma,4
2,Chennai Super Kings,AT Rayudu,19,8,1,2,237.5,c & b MM Sharma,5
2,Chennai Super Kings,MS Dhoni,0,1,0,0,0.0,c DA Miller b MM Sharma,6
2,Chennai Super Kings,RA Jadeja,15,6,1,1,250.0,not out,7
