innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,DL Chahar,4.0,0,38,1,9.5,5,0,0
1,Chennai Super Kings,M Pathirana,4.0,0,44,2,11.0,5,2,0
1,Chennai Super Kings,M Theekshana,4.0,0,36,0,9.0,8,0,0
1,Chennai Super Kings,RA Jadeja,4.0,0,38,1,9.5,3,0,0
1,Chennai Super Kings,TU Deshpande,4.0,0,56,0,14.0,4,0,0
2,Gujarat Titans,HH Pandya,1.0,0,14,0,14.0,1,1,0
2,Gujarat Titans,J Little,2.0,0,30,0,15.0,1,0,0
2,Gujarat Titans,MM Sharma,3.0,0,36,3,12.0,4,0,0
2,Gujarat Titans,Mohammed Shami,3.0,0,29,0,9.67,5,0,0
2,Gujarat Titans,Noor Ahmad,3.0,0,17,2,5.67,6,3,0
2,Gujarat Titans,Rashid Khan,3.0,0,44,0,14.67,1,0,0
