match_number,date,opponent,catches,stumpings,run_outs
7,2021-04-15,Rajasthan Royals,2,0,0
25,2021-04-29,Kolkata Knight Riders,1,0,0
29,2021-05-02,Punjab Kings,1,0,0
41,2021-09-28,Kolkata Knight Riders,1,0,0
