innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,SP Goswami,79,9.4
1,Sunrisers Hyderabad,2,KS Williamson,127,13.5
1,Sunrisers Hyderabad,3,S Dhawan,141,16.1
1,Sunrisers Hyderabad,4,YK Pathan,147,17.2
1,Sunrisers Hyderabad,5,CR Brathwaite,161,19.1
1,Sunrisers Hyderabad,6,MK Pandey,168,20.1
1,Sunrisers Hyderabad,7,Shakib Al Hasan,172,20.4
1,Sunrisers Hyderabad,8,Rashid Khan,172,20.5
1,Sunrisers Hyderabad,9,B Kumar,172,20.6
2,Kolkata Knight Riders,1,SP Narine,52,4.4
2,Kolkata Knight Riders,2,CA Lynn,119,14.1
2,Kolkata Knight Riders,3,RV Uthappa,149,17.3
2,Kolkata Knight Riders,4,AD Russell,160,18.4
2,Kolkata Knight Riders,5,N Rana,172,20.2
