innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,Basil Thampi,4.0,0,47,2,11.75,6,2,0
1,Mumbai Indians,JD Unadkat,4.0,0,44,1,11.0,8,1,0
1,Mumbai Indians,JJ Bumrah,4.0,0,28,1,7.0,5,2,0
1,Mumbai Indians,M Ashwin,4.0,0,34,1,8.5,4,0,0
1,Mumbai Indians,TS Mills,4.0,0,37,0,9.25,6,2,0
2,Punjab Kings,Arshdeep Singh,4.0,0,29,0,7.25,11,0,1
2,Punjab Kings,K Rabada,4.0,0,29,2,7.25,15,0,0
2,Punjab Kings,LS Livingstone,1.0,0,11,0,11.0,1,0,0
2,Punjab Kings,OF Smith,3.0,0,30,4,10.0,9,2,0
2,Punjab Kings,RD Chahar,4.0,0,44,0,11.0,6,0,0
2,Punjab Kings,VG Arora,4.0,0,43,1,10.75,9,2,0
