innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,MA Agarwal,52,32,S Dhawan,34,25,97,57
1,Punjab Kings,2,JM Bairstow,12,13,S Dhawan,17,13,30,26
1,Punjab Kings,3,LS Livingstone,2,3,S Dhawan,1,1,3,4
1,Punjab Kings,4,JM Sharma,3,4,S Dhawan,18,11,21,15
1,Punjab Kings,5,JM Sharma,27,10,M Shahrukh Khan,15,6,46,16
1,Punjab Kings,6,OF Smith,1,1,JM Sharma,0,1,1,2
2,Mumbai Indians,1,RG Sharma,28,17,Ishan Kishan,3,5,31,22
2,Mumbai Indians,2,D Brevis,0,2,Ishan Kishan,0,1,1,3
2,Mumbai Indians,3,Tilak Varma,34,18,D Brevis,49,23,84,41
2,Mumbai Indians,4,Tilak Varma,2,2,SA Yadav,12,10,15,11
2,Mumbai Indians,5,SA Yadav,10,9,KA Pollard,10,11,21,20
2,Mumbai Indians,6,JD Unadkat,4,4,SA Yadav,21,11,25,15
2,Mumbai Indians,7,M Ashwin,0,2,JD Unadkat,8,3,8,5
2,Mumbai Indians,8,JJ Bumrah,0,1,M Ashwin,0,0,1,1
2,Mumbai Indians,9,TS Mills,0,2,M Ashwin,0,0,0,2
2,Mumbai Indians,10,TS Mills,0,2,M Ashwin,0,0,0,2
