match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2019-03-23,Royal Challengers Bangalore,MA Chidambaram Stadium,0.1,1,0,1,0.0,1,0,0
5,2019-03-26,Delhi Capitals,Arun Jaitley Stadium,4.0,0,33,3,8.25,8,2,0
12,2019-03-31,Rajasthan Royals,MA Chidambaram Stadium,4.0,0,32,2,8.0,8,2,0
15,2019-04-03,Mumbai Indians,Wankhede Stadium,4.0,0,49,1,12.25,5,1,1
39,2019-04-21,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,34,2,8.5,7,0,0
41,2019-04-23,Sunrisers Hyderabad,MA Chidambaram Stadium,4.0,0,34,0,8.5,3,1,0
44,2019-04-26,Mumbai Indians,MA Chidambaram Stadium,4.0,0,35,0,8.75,7,2,0
50,2019-05-01,Delhi Capitals,MA Chidambaram Stadium,3.0,0,18,0,6.0,6,0,0
55,2019-05-05,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,27,0,6.75,7,4,0
57,2019-05-07,Mumbai Indians,MA Chidambaram Stadium,3.0,0,25,0,8.33,1,0,0
59,2019-05-10,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,19,2,4.75,11,1,1
60,2019-05-12,Mumbai Indians,Rajiv Gandhi International Stadium,3.0,0,24,0,8.0,7,1,0
