match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2021-04-10,Delhi Capitals,"Wankhede Stadium, Mumbai",54,36,3,4,150.0,run out (),4
8,2021-04-16,Punjab Kings,"Wankhede Stadium, Mumbai",8,9,1,0,88.89,c KL Rahul b Mohammed Shami,4
12,2021-04-19,Rajasthan Royals,"Wankhede Stadium, Mumbai",18,15,1,1,120.0,c CH Morris b C Sakariya,4
19,2021-04-25,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",24,18,1,3,133.33,c D Padikkal b HV Patel,3
23,2021-04-28,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",17,15,3,0,113.33,not out,5
27,2021-05-01,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2,4,0,0,50.0,c KH Pandya b KA Pollard,4
30,2021-09-19,Mumbai Indians,Dubai International Cricket Stadium,4,6,1,0,66.67,c RD Chahar b TA Boult,5
35,2021-09-24,Royal Challengers Bangalore,Sharjah Cricket Stadium,17,10,2,1,170.0,not out,5
38,2021-09-26,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",11,7,1,0,157.14,"run out (RA Tripathi, CV Varun)",5
44,2021-09-30,Sunrisers Hyderabad,Sharjah Cricket Stadium,2,3,0,0,66.67,lbw b JO Holder,4
47,2021-10-02,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",3,5,0,0,60.0,c S Dube b R Tewatia,3
