innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,32,5,30,6.4,4,18
1,Kolkata Knight Riders,middle,111,2,54,12.33,16,15
1,Kolkata Knight Riders,powerplay,37,3,36,6.17,5,19
2,Gujarat Titans,death,58,3,42,8.29,5,9
2,Gujarat Titans,middle,56,1,41,8.2,6,10
2,Gujarat Titans,powerplay,67,1,35,11.49,11,14
