innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,SA Asnodkar,109,13.2
2,Royal Challengers Bangalore,1,J Arunkumar,0,1.3
2,Royal Challengers Bangalore,2,Misbah-ul-Haq,2,2.2
2,Royal Challengers Bangalore,3,V Kohli,5,3.2
2,Royal Challengers Bangalore,4,CL White,31,8.6
2,Royal Challengers Bangalore,5,JH Kallis,40,11.2
2,Royal Challengers Bangalore,6,DT Patil,73,14.4
2,Royal Challengers Bangalore,7,P Kumar,73,14.5
2,Royal Challengers Bangalore,8,Z Khan,83,16.2
2,Royal Challengers Bangalore,9,A Kumble,118,19.4
