match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2022-03-29,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",12,9,2,0,133.33,c N Pooran b T Natarajan,6
9,2022-04-02,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",5,4,1,0,125.0,c TH David b TS Mills,6
20,2022-04-10,Lucknow Super Giants,"Wankhede Stadium, Mumbai",8,4,0,1,200.0,c K Gowtham b JO Holder,7
24,2022-04-14,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",18,16,1,1,112.5,c Shubman Gill b LH Ferguson,7
30,2022-04-18,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",5,3,1,0,166.67,c Shivam Mavi b SP Narine,5
39,2022-04-26,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",56,31,3,4,180.65,not out,6
44,2022-04-30,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",3,3,0,0,100.0,c DR Sams b RP Meredith,6
47,2022-05-02,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",19,12,1,2,158.33,c AS Roy b TG Southee,5
52,2022-05-07,Punjab Kings,"Wankhede Stadium, Mumbai",0,1,0,0,0.0,not out,6
58,2022-05-11,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",9,5,0,1,180.0,c R Powell b C Sakariya,6
63,2022-05-15,Lucknow Super Giants,"Brabourne Stadium, Mumbai",19,16,0,1,118.75,c MP Stoinis b Ravi Bishnoi,5
68,2022-05-20,Chennai Super Kings,"Brabourne Stadium, Mumbai",10,10,1,0,100.0,not out,7
71,2022-05-24,Gujarat Titans,"Eden Gardens, Kolkata",4,3,0,0,133.33,"run out (WP Saha, Yash Dayal)",6
74,2022-05-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",15,15,1,0,100.0,b Mohammed Shami,7
