match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2025-03-24,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4.0,0,53,2,13.25,8,0,0
7,2025-03-27,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,42,1,10.5,8,0,0
13,2025-04-01,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.0,0,43,0,14.33,6,0,0
16,2025-04-04,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,40,0,10.0,4,0,0
21,2025-04-08,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,47,1,11.75,8,3,0
26,2025-04-12,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,36,2,9.0,6,4,0
30,2025-04-14,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.0,0,18,2,6.0,8,2,0
36,2025-04-19,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",3.0,0,19,0,6.33,7,1,0
40,2025-04-22,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.0,0,36,0,12.0,4,0,0
45,2025-04-27,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,41,1,10.25,7,0,0
61,2025-05-19,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1.0,0,26,0,26.0,1,1,0
