innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,ST Jayasuriya,38,4.4
1,Mumbai Indians,2,AP Tare,74,7.3
1,Mumbai Indians,3,SR Tendulkar,122,11.5
1,Mumbai Indians,4,AT Rayudu,193,18.4
1,Mumbai Indians,5,SS Tiwary,205,19.5
1,Mumbai Indians,6,DJ Bravo,214,20.3
1,Mumbai Indians,7,KA Pollard,218,20.6
2,Delhi Daredevils,1,TM Dilshan,38,4.4
2,Delhi Daredevils,2,V Sehwag,56,7.1
2,Delhi Daredevils,3,AB de Villiers,58,7.5
2,Delhi Daredevils,4,KD Karthik,79,9.4
2,Delhi Daredevils,5,M Manhas,80,10.1
2,Delhi Daredevils,6,MF Maharoof,106,12.2
2,Delhi Daredevils,7,A Mishra,115,13.6
2,Delhi Daredevils,8,PJ Sangwan,116,14.3
2,Delhi Daredevils,9,DP Nannes,120,17.3
