innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kochi Tuskers Kerala,death,28,4,30,5.6,1,11
1,Kochi Tuskers Kerala,middle,48,4,54,5.33,4,26
1,Kochi Tuskers Kerala,powerplay,49,1,36,8.17,7,14
2,Royal Challengers Bangalore,death,28,0,28,6.0,3,11
2,Royal Challengers Bangalore,middle,33,0,27,7.33,5,12
2,Royal Challengers Bangalore,powerplay,67,1,24,16.75,12,10
