match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2016-04-11,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,2,0,0,100.0,not out,7
6,2016-04-14,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,22,10,3,1,220.0,not out,4
9,2016-04-16,Mumbai Indians,Wankhede Stadium,2,6,0,0,33.33,c PA Patel b JJ Bumrah,5
15,2016-04-21,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,8,12,0,0,66.67,c B Kumar b BB Sran,5
19,2016-04-24,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,4,1,1,0,400.0,not out,6
23,2016-04-27,Delhi Daredevils,Feroz Shah Kotla,7,6,0,0,116.67,not out,7
25,2016-04-29,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,7,6,1,0,116.67,c MS Dhoni b AB Dinda,5
28,2016-05-01,Kings XI Punjab,Saurashtra Cricket Association Stadium,0,1,0,0,0.0,b AR Patel,6
34,2016-05-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",18,20,1,0,90.0,c V Shankar b BB Sran,6
44,2016-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,1,2,0,0,50.0,lbw b YS Chahal,6
57,2016-05-24,Royal Challengers Bangalore,M Chinnaswamy Stadium,8,6,1,0,133.33,b SR Watson,7
59,2016-05-27,Sunrisers Hyderabad,Feroz Shah Kotla,20,10,4,0,200.0,b B Kumar,8
