innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,PA Patel,79,9.4
1,Mumbai Indians,2,LMP Simmons,116,13.3
1,Mumbai Indians,3,RG Sharma,153,16.3
2,Delhi Daredevils,1,SV Samson,0,1.1
2,Delhi Daredevils,2,SS Iyer,6,2.5
2,Delhi Daredevils,3,RR Pant,20,4.2
2,Delhi Daredevils,4,KK Nair,31,5.4
2,Delhi Daredevils,5,CJ Anderson,35,6.5
2,Delhi Daredevils,6,MN Samuels,40,8.4
2,Delhi Daredevils,7,PJ Cummins,46,9.2
2,Delhi Daredevils,8,K Rabada,48,10.4
2,Delhi Daredevils,9,Mohammed Shami,57,11.4
2,Delhi Daredevils,10,Z Khan,66,14.4
