innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,80,6.3
1,Mumbai Indians,2,HH Pandya,113,9.3
1,Mumbai Indians,3,Ishan Kishan,124,10.1
1,Mumbai Indians,4,KA Pollard,151,13.5
1,Mumbai Indians,5,JDS Neesham,151,13.6
1,Mumbai Indians,6,KH Pandya,184,16.3
1,Mumbai Indians,7,NM Coulter-Nile,206,18.2
1,Mumbai Indians,8,PP Chawla,230,20.1
1,Mumbai Indians,9,SA Yadav,230,20.4
2,Sunrisers Hyderabad,1,JJ Roy,64,6.2
2,Sunrisers Hyderabad,2,Abhishek Sharma,79,7.6
2,Sunrisers Hyderabad,3,Mohammad Nabi,97,9.3
2,Sunrisers Hyderabad,4,Abdul Samad,100,10.1
2,Sunrisers Hyderabad,5,PK Garg,156,16.1
2,Sunrisers Hyderabad,6,JO Holder,166,17.1
2,Sunrisers Hyderabad,7,Rashid Khan,177,18.2
2,Sunrisers Hyderabad,8,WP Saha,182,19.4
