innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,Abhishek Sharma,1.0,0,4,2,4.0,3,1,0
1,Sunrisers Hyderabad,JO Holder,4.0,0,52,4,13.0,9,3,0
1,Sunrisers Hyderabad,Mohammad Nabi,3.0,0,33,0,11.0,3,0,0
1,Sunrisers Hyderabad,Rashid Khan,4.0,0,40,2,10.0,4,0,0
1,Sunrisers Hyderabad,S Kaul,4.0,0,56,0,14.0,5,0,0
1,Sunrisers Hyderabad,Umran Malik,4.0,0,48,1,12.0,7,1,0
2,Mumbai Indians,JDS Neesham,3.0,0,28,2,9.33,3,0,0
2,Mumbai Indians,JJ Bumrah,4.0,0,39,2,9.75,8,3,0
2,Mumbai Indians,KH Pandya,1.0,0,16,0,16.0,1,0,1
2,Mumbai Indians,NM Coulter-Nile,4.0,0,40,2,10.0,7,0,0
2,Mumbai Indians,PP Chawla,4.0,0,38,1,9.5,3,0,0
2,Mumbai Indians,TA Boult,4.0,0,30,1,7.5,8,0,0
