innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,11,2,Mumbai Indians,KA Pollard,S Kaul,Tapan Sharma,,upheld,False
2,1,5,Mumbai Indians,Abhishek Sharma,TA Boult,Tapan Sharma,,struck down,False
